vorfall,id,wochentag,dauer,kategorie,jahr,monat,datum,linie,vorfall_text,stoerungsart,meldung,start,ende,linienbezeichnung
Kundgebung_oder_Veranstaltung,880,Freitag,155,medium,2015,10,23.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,23.10.15 18:40,23.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,881,Samstag,155,medium,2015,10,24.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,24.10.15 18:40,24.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,882,Samstag,155,medium,2015,10,24.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,24.10.15 18:40,24.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,883,Sonntag,155,medium,2015,10,25.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,25.10.15 18:40,25.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,884,Sonntag,155,medium,2015,10,25.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,25.10.15 18:40,25.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,885,Montag,155,medium,2015,10,26.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,26.10.15 18:40,26.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,886,Montag,155,medium,2015,10,26.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,26.10.15 18:40,26.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,887,Dienstag,155,medium,2015,10,27.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,27.10.15 18:40,27.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,888,Dienstag,155,medium,2015,10,27.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,27.10.15 18:40,27.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,889,Mittwoch,155,medium,2015,10,28.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,28.10.15 18:40,28.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,890,Mittwoch,155,medium,2015,10,28.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,28.10.15 18:40,28.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,891,Donnerstag,155,medium,2015,10,29.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,29.10.15 18:40,29.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,892,Donnerstag,155,medium,2015,10,29.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,29.10.15 18:40,29.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,893,Freitag,155,medium,2015,10,30.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,30.10.15 18:40,30.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,894,Freitag,155,medium,2015,10,30.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,30.10.15 18:40,30.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,895,Samstag,155,medium,2015,10,31.10.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,31.10.15 18:40,31.10.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,896,Samstag,155,medium,2015,10,31.10.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,31.10.15 18:40,31.10.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,897,Sonntag,155,medium,2015,11,01.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,01.11.15 18:40,01.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,898,Sonntag,155,medium,2015,11,01.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,01.11.15 18:40,01.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,899,Montag,155,medium,2015,11,02.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,02.11.15 18:40,02.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,900,Montag,155,medium,2015,11,02.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,02.11.15 18:40,02.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,901,Dienstag,155,medium,2015,11,03.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,03.11.15 18:40,03.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,902,Dienstag,155,medium,2015,11,03.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,03.11.15 18:40,03.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,903,Mittwoch,155,medium,2015,11,04.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,04.11.15 18:40,04.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,904,Mittwoch,155,medium,2015,11,04.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,04.11.15 18:40,04.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,905,Donnerstag,155,medium,2015,11,05.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,05.11.15 18:40,05.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,906,Donnerstag,155,medium,2015,11,05.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,05.11.15 18:40,05.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,907,Freitag,155,medium,2015,11,06.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,06.11.15 18:40,06.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,908,Freitag,155,medium,2015,11,06.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,06.11.15 18:40,06.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,909,Samstag,155,medium,2015,11,07.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,07.11.15 18:40,07.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,910,Samstag,155,medium,2015,11,07.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,07.11.15 18:40,07.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,911,Sonntag,155,medium,2015,11,08.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,08.11.15 18:40,08.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,912,Sonntag,155,medium,2015,11,08.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,08.11.15 18:40,08.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,913,Montag,155,medium,2015,11,09.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,09.11.15 18:40,09.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,914,Montag,155,medium,2015,11,09.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,09.11.15 18:40,09.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,915,Dienstag,155,medium,2015,11,10.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,10.11.15 18:40,10.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,916,Dienstag,155,medium,2015,11,10.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,10.11.15 18:40,10.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,917,Mittwoch,155,medium,2015,11,11.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,11.11.15 18:40,11.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,918,Mittwoch,155,medium,2015,11,11.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,11.11.15 18:40,11.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,919,Donnerstag,155,medium,2015,11,12.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,12.11.15 18:40,12.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,920,Donnerstag,155,medium,2015,11,12.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,12.11.15 18:40,12.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,921,Freitag,155,medium,2015,11,13.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,13.11.15 18:40,13.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,922,Freitag,155,medium,2015,11,13.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,13.11.15 18:40,13.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,923,Samstag,155,medium,2015,11,14.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,14.11.15 18:40,14.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,924,Samstag,155,medium,2015,11,14.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,14.11.15 18:40,14.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,925,Sonntag,155,medium,2015,11,15.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,15.11.15 18:40,15.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,926,Sonntag,155,medium,2015,11,15.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,15.11.15 18:40,15.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,927,Montag,155,medium,2015,11,16.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,16.11.15 18:40,16.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,928,Montag,155,medium,2015,11,16.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,16.11.15 18:40,16.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,929,Dienstag,155,medium,2015,11,17.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,17.11.15 18:40,17.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,930,Dienstag,155,medium,2015,11,17.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,17.11.15 18:40,17.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,931,Mittwoch,155,medium,2015,11,18.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,18.11.15 18:40,18.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,932,Mittwoch,155,medium,2015,11,18.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,18.11.15 18:40,18.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,933,Donnerstag,155,medium,2015,11,19.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,19.11.15 18:40,19.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,934,Donnerstag,155,medium,2015,11,19.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,19.11.15 18:40,19.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,935,Freitag,155,medium,2015,11,20.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,20.11.15 18:40,20.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,936,Freitag,155,medium,2015,11,20.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,20.11.15 18:40,20.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,937,Samstag,155,medium,2015,11,21.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,21.11.15 18:40,21.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,938,Samstag,155,medium,2015,11,21.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,21.11.15 18:40,21.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,939,Freitag,155,medium,2015,11,27.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,27.11.15 18:40,27.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,940,Freitag,155,medium,2015,11,27.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,27.11.15 18:40,27.11.15 21:15,Blinzern - Elfenau
Kundgebung_oder_Veranstaltung,941,Samstag,155,medium,2015,11,28.11.15,10,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,28.11.15 18:40,28.11.15 21:15,Köniz Schliern - Ostermundigen Rüti
Kundgebung_oder_Veranstaltung,942,Samstag,155,medium,2015,11,28.11.15,19,Kundgebung oder Veranstaltung,Stoerung,Die Linien 10 und 19 werden infolge der Lichtshow auf dem Bundesplatz stadteinwaerts durch die Spital-/Marktgasse umgeleitet. Dauer bis 21:15 Uhr.,28.11.15 18:40,28.11.15 21:15,Blinzern - Elfenau
Fahrzeugpanne,943,Samstag,32,low,2015,10,03.10.15,20,Fahrzeugpanne,Geplante Stoerung,03.10.2015 15:18 Uhr: Auf der Linie 20 ist infolge einer Fahrzeugpanne mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,03.10.15 15:18,03.10.15 15:50,Bern Bahnhof - Wankdorf Bahnhof
Fahrzeugpanne,944,Samstag,32,low,2015,10,03.10.15,20,Fahrzeugpanne,Geplante Stoerung,03.10.2015 15:18 Uhr: Auf der Linie 20 ist infolge einer Fahrzeugpanne mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,03.10.15 15:18,03.10.15 15:50,Bern Bahnhof - Wankdorf Bahnhof
Fahrzeugpanne,945,Montag,41,low,2015,10,05.10.15,7,Fahrzeugpanne,Geplante Stoerung,05.10.2015 06:55 Uhr: Auf der Linie 7 ist infolge einer Fahrzeugpanne mit Verspaetungen und unregelmaessigem Betrieb zu rechnen. Dauer: unbestimmt.,05.10.15 07:00,05.10.15 07:40,Bümpliz - Ostring
Kundgebung_oder_Veranstaltung,946,Sonntag,360,medium,2015,10,11.10.15,3,Kundgebung oder Veranstaltung,Stoerung,Auf der Linie 3 ist infolge einer Veranstaltung die Strecke zwischen Bern Bahnhof und Kocherpark via Bundesgasse umgeleitet. Die Haltestelle Hirschengraben nach Weissenbuehl wird nicht bedient. Dauer: bis 11.10.2015 ca. 18:00 Uhr.,11.10.15 12:00,11.10.15 18:00,Bern Bahnhof - Weissenbühl
Fahrzeugpanne,947,Dienstag,39,low,2015,10,06.10.15,12,Fahrzeugpanne,Geplante Stoerung,06.10.2015 08:04 Uhr: Auf der Linie 12 ist infolge einer Fahrzeugpanne mit unregelmaessigem Betrieb zu rechnen. Dauer: ca. 45 Min.,06.10.15 08:05,06.10.15 08:43,Längasse - Zentrum Paul Klee
